T [°R],Density [lbm/ft³],Viscosity [poise],Cp [BTU/lbm-°R],Conductivity [BTU/hr-ft-°F],Surface Tension [lbf/in],dHvap [BTU/lbm]
173.64729458917836,69.73913937469646,0.0017375915703698108,0.4113260199946316,0.08191803551271551,7.52226710455e-05,88.87309818782525
173.99799599198397,69.67825469656758,0.001729398191104977,0.41152000930955096,0.08175459561583623,7.52226710455e-05,88.78156726779889
174.34869739478958,69.61730051280826,0.0017212639620279413,0.41171687824389896,0.0815911130998646,7.52226710455e-05,88.68971101684461
174.6993987975952,69.55627740674711,0.0017131887914339527,0.41191674468485556,0.08142759139170215,7.52226710455e-05,88.5975291792017
175.0501002004008,69.49518338421713,0.0017051716404231573,0.41211957917347797,0.08126403078691954,7.52226710455e-05,88.50501894001704
175.40080160320642,69.43401645165997,0.0016972114849047985,0.4123253522508228,0.08110043158108739,7.52226710455e-05,88.41217748443752
175.75150300601203,69.37277461612554,0.0016893073153653275,0.4125340344579473,0.0809367940697764,7.52226710455e-05,88.31900199761006
176.10220440881764,69.31145588527197,0.0016814581366417678,0.4127455963359082,0.08077311854855716,7.52226710455e-05,88.2254896646815
176.45290581162325,69.2500582673655,0.0016736629677001613,0.4129600084257625,0.08060940531300037,7.52226710455e-05,88.13163767079878
176.80360721442887,69.18857977128073,0.0016659208414190356,0.41317724126856725,0.08044565465867665,7.52226710455e-05,88.03744320110874
177.15430861723448,69.12701840650084,0.0016582308043777828,0.4133972654053793,0.08028186688115664,7.52226710455e-05,87.94290344075833
177.5050100200401,69.06537218311814,0.0016505919166498028,0.4136200513772557,0.08011804227601102,7.52226710455e-05,87.84801557489436
177.8557114228457,69.00363911183472,0.0016430032516003776,0.4138455697252532,0.07995418113881042,7.52226710455e-05,87.7527767886638
178.2064128256513,68.94181720396321,0.0016354638956891019,0.41407379099042896,0.07979028376512548,7.52226710455e-05,87.6571842672135
178.55711422845692,68.87990447142768,0.0016279729482768439,0.4143046857138398,0.07962635045052688,7.52226710455e-05,87.56123519569032
178.9078156312625,68.81789892676491,0.0016205295214370861,0.4145382244365427,0.07946238149058525,7.52226710455e-05,87.46492675924122
179.25851703406812,68.75579858312555,0.0016131327397715847,0.41477437769959463,0.07929837718087122,7.52226710455e-05,87.36825614301304
179.60921843687373,68.69360145427555,0.001605781740230238,0.4150131160440526,0.07913433781695549,7.52226710455e-05,87.27122053215268
179.95991983967934,68.63130555459786,0.0015984756719350879,0.41525441001097346,0.07897026369440864,7.52226710455e-05,87.17381711180703
180.31062124248496,68.56890889909404,0.0015912136960083696,0.4154982301414141,0.07880615510880137,7.52226710455e-05,87.07604306712298
180.66132264529057,68.50640950338628,0.0015839949854044885,0.41574454697643165,0.07864201235570432,7.52226710455e-05,86.97789558324742
181.01202404809618,68.44380603437646,0.0015768187247458968,0.4159933310570829,0.07847783573068812,7.52226710455e-05,86.87937184532726
181.3627254509018,68.38110170723539,0.001569684110162745,0.4162445529244248,0.07831362552932346,7.52226710455e-05,86.78046903850934
181.7134268537074,68.31829578265548,0.0015625903491362327,0.4164981831195145,0.07814938204718094,7.52226710455e-05,86.6811843479406
182.06412825651302,68.25538642376023,0.0015555366603456112,0.4167541921834087,0.07798510557983122,7.52226710455e-05,86.5815149587679
182.41482965931863,68.19237179366056,0.0015485222735187084,0.4170125506571645,0.07782079642284499,7.52226710455e-05,86.48145805613812
182.76553106212424,68.1292500554528,0.0015415464292859475,0.4172732290818388,0.07765645487179287,7.52226710455e-05,86.38101082519819
183.11623246492985,68.06601937221693,0.0015346083790377598,0.4175361979984885,0.07749208122224549,7.52226710455e-05,86.28017045109499
183.46693386773546,68.0026811276043,0.0015277083242644066,0.41780156837871274,0.07732767369708737,7.52226710455e-05,86.1789349994997
183.81763527054107,67.9392548067568,0.0015208517613158623,0.4180702517623957,0.0771632193199718,7.52226710455e-05,86.07730759440325
184.1683366733467,67.87574221229939,0.0015140390456627577,0.4183424070644588,0.07699871722996966,7.52226710455e-05,85.9752867037548
184.5190380761523,67.81214118070643,0.0015072693873632744,0.41861802169351076,0.07683416917585231,7.52226710455e-05,85.87286972503414
184.8697394789579,67.74844954840464,0.0015005420073724118,0.41889708305816026,0.07666957690639108,7.52226710455e-05,85.77005405572102
185.22044088176352,67.68466515177045,0.001493856137386138,0.4191795785670157,0.07650494217035723,7.52226710455e-05,85.66683709329521
185.57114228456913,67.62078582712758,0.0014872110196890761,0.419465495628686,0.07634026671652215,7.52226710455e-05,85.56321623523648
185.92184368737475,67.55680941074473,0.0014806059070056248,0.41975482165177963,0.07617555229365706,7.52226710455e-05,85.4591888790246
186.27254509018036,67.49273373883308,0.001474040062354412,0.42004754404490524,0.07601080065053337,7.52226710455e-05,85.3547524221393
186.62324649298597,67.42855664754418,0.0014675127589060578,0.4203436502166715,0.07584601353592235,7.52226710455e-05,85.24990426206038
186.97394789579158,67.36427597296759,0.0014610232798441588,0.4206431275756871,0.07568119269859529,7.52226710455e-05,85.1446417962676
187.3246492985972,67.29988955112893,0.0014545709182294158,0.4209459635305605,0.07551633988732356,7.52226710455e-05,85.03896242224073
187.6753507014028,67.2353952179876,0.0014481549768668462,0.42125214548990053,0.07535145685087848,7.52226710455e-05,84.93286353745954
188.02605210420842,67.17079080943502,0.001441774768176037,0.4215616608623157,0.07518654533803129,7.52226710455e-05,84.82634253940377
188.37675350701403,67.10607416129247,0.0014354296140643502,0.4218744970564146,0.0750216070975534,7.52226710455e-05,84.7193968255532
188.72745490981964,67.04124310930936,0.0014291188458030088,0.42219064148080604,0.07485664387821604,7.52226710455e-05,84.6120237933876
189.07815631262525,66.97629548916144,0.001422841803906054,0.42251008154409847,0.07469165742879058,7.52226710455e-05,84.50422084038674
189.42885771543087,66.91122913644904,0.0014165978380120368,0.42283280465490075,0.07452664949804831,7.52226710455e-05,84.39598536403038
189.77955911823648,66.84604188669533,0.0014103863067684709,0.4231587982218213,0.07436162183476057,7.52226710455e-05,84.28731476179826
190.1302605210421,66.78073157534493,0.001404206577718917,0.42348804965346876,0.07419657618769865,7.52226710455e-05,84.17820643117018
190.4809619238477,66.71529603776214,0.0013980580271926834,0.4238205463584519,0.0740315143056339,7.52226710455e-05,84.0686577696259
190.8316633266533,66.64973310922973,0.001391940040197078,0.4241562757453793,0.07386643793733762,7.52226710455e-05,83.95866617464517
191.18236472945893,66.58404062494726,0.001385852010312146,0.4244952252228595,0.0737013488315811,7.52226710455e-05,83.8482290437078
191.53306613226454,66.51821642003007,0.0013797933395878561,0.42483738219950123,0.07353624873713568,7.52226710455e-05,83.73734377429349
191.88376753507015,66.45225832950783,0.0013737634384436742,0.4251827340839132,0.07337113940277265,7.52226710455e-05,83.62600776388203
192.23446893787576,66.38616418832343,0.0013677617255704734,0.4255312682847039,0.0732060225772634,7.52226710455e-05,83.51421840995323
192.58517034068137,66.3199318313318,0.0013617876278347347,0.425882972210482,0.07304090000937916,7.52226710455e-05,83.40197310998678
192.93587174348698,66.25356185930218,0.0013558411643868756,0.42623792260333676,0.07287577094702181,7.52226710455e-05,83.28926922911536
193.2865731462926,66.1870773423503,0.0013499271204786224,0.4265969346940007,0.07271061414795314,7.52226710455e-05,83.17610372916111
193.6372745490982,66.12048177609634,0.0013440461784761677,0.426960215475155,0.07254542574130353,7.52226710455e-05,83.0624735377269
193.98797595190382,66.05377247926317,0.0013381977268019456,0.42732777478265577,0.07238020740905629,7.52226710455e-05,82.94837562902077
194.33867735470943,65.98694677041554,0.0013323811621612103,0.4276996224523589,0.07221496083319476,7.52226710455e-05,82.83380697725073
194.68937875751504,65.92000196795826,0.0013265958894344665,0.4280757683201202,0.07204968769570232,7.52226710455e-05,82.71876455662485
195.04008016032066,65.85293807244348,0.0013208413215722757,0.4284562222217957,0.0718843896785623,7.52226710455e-05,82.60324534135115
195.39078156312627,65.78575844324996,0.0013151168794924351,0.4288409939932412,0.07171906846375802,7.52226710455e-05,82.48724630563767
195.74148296593188,65.71846026075593,0.0013094219919794464,0.4292300934703129,0.07155372573327283,7.52226710455e-05,82.37076442369245
196.0921843687375,65.65104044757535,0.0013037560955862434,0.4296235304888663,0.07138836316909011,7.52226710455e-05,82.25379666972353
196.4428857715431,65.58349592750903,0.0012981186345381345,0.4300213148847577,0.07122298245319314,7.52226710455e-05,82.13634001793893
196.79358717434872,65.51582362554596,0.0012925090606388922,0.43042345649384284,0.0710575852675653,7.52226710455e-05,82.01839144254669
197.14428857715433,65.44802046786518,0.001286926833178968,0.43082996515197775,0.07089217329418995,7.52226710455e-05,81.89994791775486
197.49498997995994,65.380083381838,0.0012813714188457752,0.43124085069501816,0.0707267482150504,7.52226710455e-05,81.78100641777145
197.84569138276555,65.31200929603085,0.0012758422916359998,0.4316561229588201,0.07056131171213,7.52226710455e-05,81.66156391680454
198.19639278557116,65.2437951402083,0.0012703389327698936,0.43207579177923955,0.07039586546741211,7.52226710455e-05,81.54161738906214
198.54709418837678,65.17543784533683,0.001264860830607503,0.43249986699213233,0.07023041116288004,7.52226710455e-05,81.42116380875228
198.8977955911824,65.10693434358875,0.0012594074805668046,0.4329283584333544,0.07006495048051717,7.52226710455e-05,81.300200150083
199.248496993988,65.03828156834682,0.0012539783850436894,0.43336127593876184,0.0698994851023068,7.52226710455e-05,81.17872338726232
199.5991983967936,64.9694764542092,0.001248573053333781,0.4337986293442103,0.0697340167102323,7.52226710455e-05,81.05673049449834
199.94989979959922,64.90051593699485,0.001243191001556004,0.4342404284855559,0.06956854698627703,7.52226710455e-05,80.93421844599902
200.30060120240483,64.8313969537494,0.001237831752577912,0.4346866831986544,0.0694030776124243,7.52226710455e-05,80.81118421597246
200.65130260521045,64.76211644275143,0.0012324948359427098,0.4351374033193618,0.06923761027065745,7.52226710455e-05,80.68762477862666
201.00200400801603,64.69267134351925,0.0012271797877979331,0.435592598683534,0.06907214664295988,7.52226710455e-05,80.56353710816967
201.35270541082164,64.62305859681808,0.00122188615082574,0.43605227912702704,0.06890668841131484,7.52226710455e-05,80.43891817880947
201.70340681362725,64.55327514466775,0.001216613474174827,0.4365164544856968,0.06874123725770574,7.52226710455e-05,80.31376496475418
202.05410821643287,64.48331793035071,0.0012113613133938452,0.436985134595399,0.0685757948641159,7.52226710455e-05,80.18807444021182
202.40480961923848,64.4131862517878,0.001206129569993625,0.437458383756824,0.06841036120798653,7.52226710455e-05,80.0618436742365
202.7555110220441,64.34290823254656,0.001200922325975724,0.4379369494412494,0.06824491525276498,7.52226710455e-05,79.93507054259166
203.1062124248497,64.27248988164119,0.0011957405090746935,0.43842110175627313,0.06807945168763799,7.52226710455e-05,79.80775126866715
203.4569138276553,64.20192731704437,0.001190583629804135,0.4389108859774282,0.06791397233183658,7.52226710455e-05,79.6798815864987
203.80761523046093,64.1312166578957,0.0011854512053141204,0.4394063473802478,0.06774847900459177,7.52226710455e-05,79.55145723012203
204.15831663326654,64.06035402450863,0.0011803427593126289,0.43990753124026494,0.06758297352513466,7.52226710455e-05,79.42247393357287
204.50901803607215,63.98933553837768,0.0011752578219886938,0.44041448283301277,0.06741745771269626,7.52226710455e-05,79.29292743088693
204.85971943887776,63.918157322186765,0.0011701959299372762,0.44092724743402445,0.0672519333865076,7.52226710455e-05,79.16281345609995
205.21042084168337,63.84681549981766,0.0011651566260857673,0.44144587031883303,0.06708640236579975,7.52226710455e-05,79.03212774324764
205.56112224448898,63.77530619635919,0.0011601394596221389,0.44197039676297156,0.0669208664698037,7.52226710455e-05,78.90086602636572
205.9118236472946,63.70362553811693,0.001155143985924675,0.4425008720419733,0.06675532751775055,7.52226710455e-05,78.7690240394899
206.2625250501002,63.6317696526235,0.0011501697664932438,0.44303734143137125,0.06658978732887129,7.52226710455e-05,78.63659751665591
206.61322645290582,63.55973466864944,0.0011452163688820917,0.4435798502066985,0.06642424772239695,7.52226710455e-05,78.50358219189948
206.96392785571143,63.487516716214635,0.0011402833666341286,0.4441284436434883,0.06625871051755865,7.52226710455e-05,78.36997379925633
207.31462925851704,63.41511192660032,0.0011353703392166454,0.44468316701727356,0.06609317753358736,7.52226710455e-05,78.23576807276216
207.66533066132266,63.342516432361464,0.0011304768719584512,0.4452440656035875,0.06592765058971414,7.52226710455e-05,78.10096074645271
208.01603206412827,63.26972636734011,0.0011256025559883932,0.4458111846779632,0.06576213150517003,7.52226710455e-05,77.9655475543637
208.36673346693388,63.19673786667892,0.0011207469881752182,0.4463845695159338,0.06559662209918607,7.52226710455e-05,77.82952423053085
208.71743486973946,63.123547202984575,0.0011159097710687444,0.4469642653930324,0.06543112419099331,7.52226710455e-05,77.69288650898987
209.06813627254508,63.05016813139315,0.0011110905128423243,0.4475503175847921,0.06526563959982278,7.52226710455e-05,77.55563012377648
209.4188376753507,62.97660806647819,0.0011062888272365596,0.4481427713667459,0.06510017014490549,7.52226710455e-05,77.41775080892644
209.7695390781563,62.902861679952494,0.0011015043335042191,0.44874167201442705,0.06493471764547253,7.52226710455e-05,77.27924429847542
210.1202404809619,62.828923650510674,0.0010967366563563556,0.4493470648033687,0.0647692839207549,7.52226710455e-05,77.14010632645916
210.47094188376752,62.75478866386462,0.001091985425909583,0.4499589950091038,0.06460387078998367,7.52226710455e-05,77.0003326269134
210.82164328657313,62.68045141278195,0.0010872502776344624,0.4505775079071656,0.06443848007238985,7.52226710455e-05,76.85991893387383
211.17234468937875,62.6059065971276,0.0010825308523050104,0.4512026487730871,0.06427311358720451,7.52226710455e-05,76.7188609813762
211.52304609218436,62.53114892390866,0.00107782679594924,0.4518344628824014,0.06410777315365868,7.52226710455e-05,76.5771545034562
211.87374749498997,62.45617503831723,0.0010731379446315312,0.4524730255141717,0.06394245952678118,7.52226710455e-05,76.43479579466414
212.22444889779558,62.38102010568746,0.0010684678384536932,0.4531190333945908,0.0637771520262066,7.52226710455e-05,76.29179178224457
212.5751503006012,62.305693969598074,0.0010638176292405495,0.453772846240121,0.06361184341454298,7.52226710455e-05,76.14814069970627
212.9258517034068,62.23018996964782,0.0010591868986487309,0.4544345753188649,0.0634465354799947,7.52226710455e-05,76.00383579572402
213.27655310621242,62.15450145258074,0.0010545752341510172,0.455104331898925,0.06328123001076605,7.52226710455e-05,75.85887031897255
213.62725450901803,62.07862177233157,0.001049982228972339,0.4557822272484036,0.06311592879506148,7.52226710455e-05,75.7132375181267
213.97795591182364,62.00254429007482,0.0010454074820271729,0.45646837263540346,0.06295063362108526,7.52226710455e-05,75.56693064186123
214.32865731462925,61.926262374277876,0.001040850597858273,0.4571628793280268,0.0627853462770418,7.52226710455e-05,75.41994293885092
214.67935871743487,61.84976940075795,0.0010363111865767374,0.45786585859437645,0.06262006855113543,7.52226710455e-05,75.27226765777056
215.03006012024048,61.7730587527429,0.0010317888638033397,0.45857742170255467,0.0624548022315705,7.52226710455e-05,75.1238980472949
215.3807615230461,61.69612382093592,0.0010272832506111119,0.45929767992066406,0.062289549106551385,7.52226710455e-05,74.97482735609876
215.7314629258517,61.61895800358406,0.0010227939734691242,0.46002674451680714,0.06212431096428241,7.52226710455e-05,74.82504883285687
216.0821643286573,61.54155470655067,0.0010183206641874694,0.4607647267590863,0.06195908959296797,7.52226710455e-05,74.67455572624405
216.43286573146293,61.463907343391604,0.0010138629598633532,0.4615117379156042,0.0617938867808124,7.52226710455e-05,74.5233412849351
216.78356713426854,61.38600933543533,0.0010094205028283176,0.4622678892544632,0.06162870431602005,7.52226710455e-05,74.37139875760475
217.13426853707415,61.30785411186684,0.0010049929405965227,0.4630332920437659,0.06146354398679528,7.52226710455e-05,74.21872139292782
217.48496993987976,61.22943510981545,0.001000579925814075,0.4638080575516147,0.061298407581342446,7.52226710455e-05,74.06530243957906
217.83567134268537,61.15074577444631,0.0009961811162093601,0.46459229704611227,0.0611332968878659,7.52226710455e-05,73.91113514623326
218.18637274549098,61.07177955905587,0.0009917961745443443,0.4653861217953611,0.060968213694569985,7.52226710455e-05,73.75621276156521
218.5370741482966,60.99252992517101,0.0009874247685668122,0.4661896430674634,0.060803159789659084,7.52226710455e-05,73.60052853424969
218.8877755511022,60.9129903426521,0.0009830665709635183,0.467002972130522,0.06063813696133754,7.52226710455e-05,73.44407571296148
219.23847695390782,60.8331542897997,0.0009787212593142006,0.4678262202526392,0.060473146997809694,7.52226710455e-05,73.28684754637534
219.58917835671343,60.75301525346522,0.0009743885160464288,0.4686594987019177,0.06030819168727992,7.52226710455e-05,73.12883728316606
219.93987975951904,60.67256672916524,0.0009700680283912667,0.4695029187464598,0.06014327281795256,7.52226710455e-05,72.97003817200846
220.29058116232466,60.59180222119962,0.0009657594883396953,0.4703565916543681,0.059978392178031976,7.52226710455e-05,72.81044346157728
220.64128256513027,60.510715242773394,0.0009614625925997684,0.47122062869374526,0.0598135515557225,7.52226710455e-05,72.65004640054728
220.99198396793588,60.42929931612238,0.0009571770425544793,0.4720951411326934,0.059648752739228525,7.52226710455e-05,72.4888402375933
221.3426853707415,60.3475494170473,0.0009529026368386897,0.4729802527751512,0.05948399704612422,7.52226710455e-05,72.3268191282506
221.6933867735471,60.265514740048495,0.0009486426630318148,0.4738765963855079,0.05931926783003664,7.52226710455e-05,72.16401051428917
222.04408817635272,60.18321552608432,0.0009443985801165067,0.47478466159166455,0.05915455703523885,7.52226710455e-05,72.00042154754867
222.39478957915833,60.10064280522787,0.0009401699833134394,0.47570470281059335,0.05898986598290654,7.52226710455e-05,71.83604067675186
222.74549098196394,60.01780020455462,0.0009359564737531495,0.4766369744592664,0.05882519599421538,7.52226710455e-05,71.67085635062155
223.09619238476955,59.93478027276712,0.0009317576584124784,0.4775817309546558,0.05866054839034099,7.52226710455e-05,71.50485701788051
223.44689378757516,59.85159020170907,0.0009275731500523005,0.4785392267137334,0.05849592449245907,7.52226710455e-05,71.3380311272516
223.79759519038078,59.768213666433375,0.0009234025671564963,0.47950971615347154,0.05833132562174527,7.52226710455e-05,71.17036712745754
224.1482965931864,59.68463438515214,0.0009192455338721138,0.4804934536908421,0.058166753099375246,7.52226710455e-05,71.00185346722117
224.498997995992,59.60083611932454,0.0009151016799506587,0.4814906937428173,0.05800220824652467,7.52226710455e-05,70.83247859526529
224.8496993987976,59.51680267379246,0.0009109706406904771,0.4825016907263691,0.057837692384369185,7.52226710455e-05,70.66223096031267
225.20040080160322,59.43251789696344,0.0009068520568801702,0.4835266990584697,0.057673206834084466,7.52226710455e-05,70.49109901108609
225.55110220440883,59.34796568104077,0.000902745574742969,0.4845659731560912,0.05750875291684615,7.52226710455e-05,70.31907119630839
225.90180360721445,59.26312996230077,0.0008986508458820501,0.48561976743620544,0.05734433195382994,7.52226710455e-05,70.14613596470234
226.25250501002006,59.177994721416674,0.0008945675272267066,0.48668833631578473,0.057179945266211465,7.52226710455e-05,69.97228176499073
226.60320641282567,59.09254398382917,0.00089049528097933,0.487771934211801,0.05701559417516641,7.52226710455e-05,69.79749704589638
226.95390781563128,59.0067618201634,0.0008864337745631528,0.4888708155412264,0.05685128000187041,7.52226710455e-05,69.62177025614207
227.3046092184369,58.92063234669208,0.0008823826805706692,0.48998523472103306,0.05668700406749915,7.52226710455e-05,69.44508984445058
227.6553106212425,58.83413972584453,0.0008783416767127112,0.4911154461681929,0.05652276769322828,7.52226710455e-05,69.26744425954472
228.0060120240481,58.74726816676175,0.0008743104457680818,0.4922617042996782,0.05635857220023346,7.52226710455e-05,69.0888219501473
228.3567134268537,58.66000192589663,0.0008702886755337091,0.4934242635324609,0.05619441890969035,7.52226710455e-05,68.90921136498108
228.7074148296593,58.57232530765985,0.0008662760587752467,0.49460337828351314,0.056030309142774605,7.52226710455e-05,68.72860095276889
229.05811623246493,58.48422266511064,0.0008622722931780491,0.4957993029698069,0.055866244220661894,7.52226710455e-05,68.5469791622335
229.40881763527054,58.39567840069252,0.0008582770812984679,0.49701229200831437,0.05570222546452788,7.52226710455e-05,68.36433444209769
229.75951903807615,58.30667696701361,0.0008542901305153903,0.4982425998160076,0.05553825419554824,7.52226710455e-05,68.18065524108431
230.11022044088176,58.2172028676713,0.0008503111529819447,0.4994904808098587,0.055374331734898585,7.52226710455e-05,67.9959300079161
230.46092184368737,58.12724065812108,0.0008463398655773,0.5007561894068396,0.05521045940375463,7.52226710455e-05,67.8101471913159
230.81162324649299,58.03677579025364,0.0008423760281918004,0.502039981487919,0.05504663844903035,7.52226710455e-05,67.62329606980842
231.1623246492986,57.94587574854903,0.0008384231326000736,0.5033423314602151,0.05488286254085595,7.52226710455e-05,67.43544553796406
231.5130260521042,57.854576445438184,0.0008344832470734338,0.5046639051257986,0.054719126968202206,7.52226710455e-05,67.24663010413768
231.86372745490982,57.76285754861177,0.0008305558907530699,0.5060053196954724,0.05455543174329226,7.52226710455e-05,67.05682824960537
232.21442885771543,57.67069878002323,0.0008266405902125732,0.5073671923800392,0.05439177687834922,7.52226710455e-05,66.86601845564327
232.56513026052104,57.578079916937895,0.0008227368793698416,0.5087501403903022,0.05422816238559619,7.52226710455e-05,66.67417920352744
232.91583166332666,57.484980793039156,0.0008188442994003162,0.5101547809370638,0.054064588277256326,7.52226710455e-05,66.4812889745341
233.26653306613227,57.3913812995909,0.0008149623986513833,0.5115817312311272,0.05390105456555271,7.52226710455e-05,66.28732624993931
233.61723446893788,57.29726138665637,0.0008110907325578312,0.5130316084832951,0.053737561262708476,7.52226710455e-05,66.0922695110192
233.9679358717435,57.20260106437271,0.0008072288635581707,0.5145050299043705,0.05357410838094674,7.52226710455e-05,65.89609723904988
234.3186372745491,57.10738040428107,0.0008033763610116844,0.5160026127051563,0.053410695932490614,7.52226710455e-05,65.69878791530749
234.66933867735472,57.01157954071189,0.0007995328011160291,0.5175249740964553,0.05324732392956321,7.52226710455e-05,65.50032002106816
235.02004008016033,56.9151786722247,0.0007956977668252253,0.5190727312890704,0.05308399238438764,7.52226710455e-05,65.30067203760795
235.37074148296594,56.81815806310253,0.0007918708477678405,0.5206465014938043,0.05292070130918706,7.52226710455e-05,65.09982244620305
235.72144288577155,56.72049804489997,0.0007880516401651952,0.5222469019214601,0.05275745071618455,7.52226710455e-05,64.89774972812957
236.07214428857716,56.622179018044825,0.0007842397467493744,0.5238745497828405,0.05259424061760323,7.52226710455e-05,64.6944323646636
236.42284569138278,56.52318145349284,0.0007804347766808438,0.5255300622887484,0.05243107102566624,7.52226710455e-05,64.48984883708128
236.7735470941884,56.42351771983195,0.0007766363454654485,0.5272140566499869,0.05226794195259669,7.52226710455e-05,64.28397762665873
237.124248496994,56.32324959793751,0.0007728440748705544,0.5289271500773584,0.05210485341061767,7.52226710455e-05,64.07679721467206
237.4749498997996,56.22236989179225,0.0007690575928400862,0.5306699597816664,0.05194180541195232,7.52226710455e-05,63.86828608239739
237.82565130260522,56.120868124844016,0.0007652765334081895,0.5324431029737131,0.05177879796882376,7.52226710455e-05,63.65842271111086
238.17635270541084,56.01873381860147,0.0007615005366112449,0.5342471968643019,0.05161583109345512,7.52226710455e-05,63.44718558208857
238.52705410821645,55.915956492695024,0.0007577292483979136,0.5360828586642352,0.05145290479806948,7.52226710455e-05,63.23455317660667
238.87775551102206,55.8125256649326,0.0007539623205369015,0.5379507055843162,0.051290019094889984,7.52226710455e-05,63.02050397594125
239.22845691382767,55.70843085135046,0.0007501994105220835,0.5398513548353479,0.051127173996139745,7.52226710455e-05,62.80501646136844
239.57915831663328,55.60366156625887,0.0007464401814746091,0.5417854236281328,0.050964369514041874,7.52226710455e-05,62.58806911416436
239.9298597194389,55.498207322282944,0.0007426843020415907,0.5437535291734742,0.050801605660819475,7.52226710455e-05,62.369640415605126
240.2805611222445,55.39205780576807,0.0007389314524380602,0.5457562875536135,0.05063888245875828,7.52226710455e-05,62.14970907983047
240.63126252505012,55.2853398809508,0.0007351861210210176,0.547793620092317,0.05047620761757054,7.52226710455e-05,61.92843451549747
240.98196392785573,55.178153832879424,0.0007314518511455681,0.549866318522378,0.050313586638326975,7.52226710455e-05,61.70593541702487
241.33266533066134,55.07047718350151,0.0007277278897491002,0.5519761269367202,0.05015101781951681,7.52226710455e-05,61.48216621349092
241.68336673346695,54.962287451899776,0.0007240134956207145,0.5541247894282667,0.04998849945962929,7.52226710455e-05,61.257081333973915
242.03406813627257,54.85356215457257,0.0007203079391904531,0.5563140500899411,0.049826029857153634,7.52226710455e-05,61.03063520755211
242.38476953907815,54.74427880570343,0.0007166105023172062,0.5585456530146662,0.049663607310579075,7.52226710455e-05,60.80278226330378
242.73547094188376,54.63441491741987,0.0007129204780743642,0.5608213422953658,0.04950123011839484,7.52226710455e-05,60.573476930307194
243.08617234468937,54.52394800004125,0.000709237170532172,0.5631428620249633,0.04933889657909016,7.52226710455e-05,60.34267363764062
243.43687374749499,54.412855562315805,0.0007055598945356929,0.5655119562963818,0.04917660499115426,7.52226710455e-05,60.11032681438235
243.7875751503006,54.30111511164665,0.0007018879754771512,0.5679303692025447,0.049014353653076395,7.52226710455e-05,59.87639088961064
244.1382765531062,54.188704154307125,0.0006982207490613204,0.5703998448363752,0.04885214086334578,7.52226710455e-05,59.64082029240375
244.48897795591182,54.07560019564504,0.0006945575610625041,0.5729221272907972,0.04868996492045161,7.52226710455e-05,59.40356945183995
244.83967935871743,53.96178074027609,0.0006908977670714919,0.5754989606587333,0.04852782412288318,7.52226710455e-05,59.164592796997546
245.19038076152304,53.84722329226642,0.0006872407322306833,0.5781320890331071,0.04836571676912968,7.52226710455e-05,58.92384475695478
245.54108216432866,53.731905355304114,0.0006835858309554198,0.580823256506842,0.04820364115768036,7.52226710455e-05,58.681279760789934
245.89178356713427,53.61580443285995,0.0006799324466392717,0.5835742071728613,0.04804159558702444,7.52226710455e-05,58.43685223758128
246.24248496993988,53.49889802833719,0.0006762799713408179,0.5863866851240885,0.04787957835565114,7.52226710455e-05,58.19051661640709
246.5931863727455,53.381163645210314,0.0006726278054491005,0.5892624344534468,0.047717587762049714,7.52226710455e-05,57.94222732634561
246.9438877755511,53.26257878715305,0.0006689753573246147,0.5922031992538597,0.04755562210470936,7.52226710455e-05,57.69193879647513
247.29458917835672,53.14312095815538,0.0006653220429122332,0.5952107236182502,0.04739367968211935,7.52226710455e-05,57.43960545587394
247.64529058116233,53.02276766262956,0.0006616672853220088,0.5982867516395416,0.04723175879276889,7.52226710455e-05,57.1851817336203
247.99599198396794,52.901496405505334,0.0006580105143731948,0.6014330274106577,0.047069857735147214,7.52226710455e-05,56.92862205879246
248.34669338677355,52.77928469231421,0.0006543511660961432,0.6046512950245215,0.04690797480774355,7.52226710455e-05,56.66988086046872
248.69739478957916,52.65611002926276,0.0006506886821859311,0.6079432985740565,0.04674610830904713,7.52226710455e-05,56.408912567727334
249.04809619238478,52.53194992329513,0.0006470225094005913,0.611310782152186,0.04658425653754719,7.52226710455e-05,56.14567160964658
249.3987975951904,52.40678188214447,0.0006433520988956666,0.6147554898518335,0.046422417791732944,7.52226710455e-05,55.880112415304694
249.749498997996,52.280583414373666,0.0006396769054854135,0.6182791657659219,0.04626059037009364,7.52226710455e-05,55.612189413780015
250.1002004008016,52.153607250880526,0.0006360043139696492,0.6218771220401554,0.046098722912434185,7.52226710455e-05,55.342320052356996
250.45090180360722,52.02611581162957,0.0006323421575317171,0.6255470740148209,0.045936766668404974,7.52226710455e-05,55.07094208146561
250.80160320641284,51.89667515612484,0.0006286887437007368,0.6292960157157302,0.04577473566644532,7.52226710455e-05,54.79793270138276
251.15230460921845,51.764333956736856,0.0006250423891812763,0.6331309514357095,0.04561264400882125,7.52226710455e-05,54.523168439256594
251.50300601202406,51.62917964423472,0.0006214014297894262,0.6370588854675854,0.04545050579779879,7.52226710455e-05,54.24652582223526
251.85370741482967,51.491298978977206,0.0006177642187519456,0.6410868221041841,0.04528833513564394,7.52226710455e-05,53.96788137746686
252.20440881763528,51.35077794636638,0.000614129124827744,0.6452217656383317,0.04512614612462276,7.52226710455e-05,53.687111632099594
